,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,numerator,denominator,rating,category,Month,Day,Hour,re-Month,re-Day,re-Hour,retweetTime
522,809808892968534016,nan,nan,2016-12-16 17:14:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,7.93962221541933e+17,4196983835.0,2016-11-02 23:45:19,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,None,None,None,None,12.0,10.0,1.2,normal,December,Friday,17,November,Wednesday,23.0,43.0
523,809448704142938112,nan,nan,2016-12-15 17:23:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",nan,nan,,https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,None,None,None,None,None,12.0,10.0,1.2,normal,December,Thursday,17,,,,
524,809220051211603969,nan,nan,2016-12-15 02:14:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,nan,nan,,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,None,None,None,None,12.0,10.0,1.2,normal,December,Thursday,2,,,,
525,809084759137812480,nan,nan,2016-12-14 17:16:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",nan,nan,,https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,None,None,None,None,11.0,10.0,1.1,normal,December,Wednesday,17,,,,
526,808838249661788160,nan,nan,2016-12-14 00:57:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,nan,nan,,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,None,None,None,None,13.0,10.0,1.3,normal,December,Wednesday,0,,,,
527,808733504066486276,nan,nan,2016-12-13 18:01:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,nan,nan,,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,None,None,None,pupper,None,12.0,10.0,1.2,pupper,December,Tuesday,18,,,,
528,808501579447930884,nan,nan,2016-12-13 02:39:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,nan,nan,,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,None,None,None,None,12.0,10.0,1.2,normal,December,Tuesday,2,,,,
529,808344865868283904,nan,nan,2016-12-12 16:16:49,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,nan,nan,,https://vine.co/v/5QWd3LZqXxd,11,10,Seamus,None,None,None,None,11.0,10.0,1.1,normal,December,Monday,16,,,,
530,808134635716833280,nan,nan,2016-12-12 02:21:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,8.01167903437357e+17,4196983835.0,2016-11-22 20:58:07,"https://twitter.com/dog_rates/status/801167903437357056/photo/1,https://twitter.com/dog_rates/status/801167903437357056/photo/1",13,10,Milo,None,None,None,None,13.0,10.0,1.3,normal,December,Monday,2,November,Tuesday,20.0,19.0
531,808106460588765185,nan,nan,2016-12-12 00:29:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,nan,nan,,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,None,doggo,None,pupper,None,12.0,10.0,1.2,doggo,December,Monday,0,,,,
532,808001312164028416,nan,nan,2016-12-11 17:31:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,nan,nan,,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,None,None,None,None,12.0,10.0,1.2,normal,December,Sunday,17,,,,
533,807621403335917568,nan,nan,2016-12-10 16:22:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,nan,nan,,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,None,None,pupper,None,14.0,10.0,1.4,pupper,December,Saturday,16,,,,
534,807106840509214720,nan,nan,2016-12-09 06:17:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,nan,nan,,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,None,None,None,None,13.0,10.0,1.3,normal,December,Friday,6,,,,
535,807059379405148160,nan,nan,2016-12-09 03:08:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,7.829691400091075e+17,4196983835.0,2016-10-03 15:42:44,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cali,None,None,None,None,12.0,10.0,1.2,normal,December,Friday,3,October,Monday,15.0,66.0
536,807010152071229440,nan,nan,2016-12-08 23:53:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,nan,nan,,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,None,None,None,None,12.0,10.0,1.2,normal,December,Thursday,23,,,,
537,806629075125202948,nan,nan,2016-12-07 22:38:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",nan,nan,,"https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13,10,None,None,None,None,None,13.0,10.0,1.3,normal,December,Wednesday,22,,,,
538,806620845233815552,nan,nan,2016-12-07 22:06:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.c…,7.815246933963571e+17,4196983835.0,2016-09-29 16:03:01,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,None,None,None,None,None,12.0,10.0,1.2,normal,December,Wednesday,22,September,Thursday,16.0,69.0
539,806576416489959424,nan,nan,2016-12-07 19:09:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,nan,nan,,https://twitter.com/deadspin/status/806570933175652352,13,10,None,None,None,None,None,13.0,10.0,1.3,normal,December,Wednesday,19,,,,
540,806542213899489280,nan,nan,2016-12-07 16:53:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,nan,nan,,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,None,None,None,None,11.0,10.0,1.1,normal,December,Wednesday,16,,,,
541,806242860592926720,nan,nan,2016-12-06 21:04:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,7.833346399853896e+17,4196983835.0,2016-10-04 15:55:06,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,None,None,None,None,12.0,10.0,1.2,normal,December,Tuesday,21,October,Tuesday,15.0,63.0
542,806219024703037440,nan,nan,2016-12-06 19:29:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,nan,nan,,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,incredibly,None,None,None,None,11.0,10.0,1.1,normal,December,Tuesday,19,,,,
543,805958939288408065,nan,nan,2016-12-06 02:15:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",7.827225987907256e+17,4196983835.0,2016-10-02 23:23:04,"https://twitter.com/dog_rates/status/782722598790725632/photo/1,https://twitter.com/dog_rates/status/782722598790725632/photo/1",10,10,Penny,None,None,None,None,10.0,10.0,1.0,normal,December,Tuesday,2,October,Sunday,23.0,64.0
544,805932879469572096,nan,nan,2016-12-06 00:32:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,nan,nan,,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,None,None,None,None,12.0,10.0,1.2,normal,December,Tuesday,0,,,,
545,805826884734976000,nan,nan,2016-12-05 17:31:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,nan,nan,,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,None,None,None,None,12.0,10.0,1.2,normal,December,Monday,17,,,,
546,805823200554876929,nan,nan,2016-12-05 17:16:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,7.841831657956557e+17,4196983835.0,2016-10-07 00:06:50,"https://vine.co/v/5ghHLBMMdlV,https://vine.co/v/5ghHLBMMdlV",12,10,Reginald,None,None,None,puppo,12.0,10.0,1.2,puppo,December,Monday,17,October,Friday,0.0,59.0
547,805520635690676224,nan,nan,2016-12-04 21:14:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,nan,nan,,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,None,None,None,None,13.0,10.0,1.3,normal,December,Sunday,21,,,,
548,805487436403003392,nan,nan,2016-12-04 19:02:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",nan,nan,,"https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12,10,Sansa,None,None,None,None,12.0,10.0,1.2,normal,December,Sunday,19,,,,
549,805207613751304193,nan,nan,2016-12-04 00:30:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,nan,nan,,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,None,None,None,None,12.0,10.0,1.2,normal,December,Sunday,0,,,,
550,804738756058218496,nan,nan,2016-12-02 17:27:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,nan,nan,,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,None,None,None,None,12.0,10.0,1.2,normal,December,Friday,17,,,,
551,804475857670639616,nan,nan,2016-12-02 00:02:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",nan,nan,,https://twitter.com/bvuepd/status/804417859124273152,13,10,None,None,None,None,None,13.0,10.0,1.3,normal,December,Friday,0,,,,
552,804413760345620481,nan,nan,2016-12-01 19:56:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,7.848260202937098e+17,4196983835.0,2016-10-08 18:41:19,"https://twitter.com/dog_rates/status/784826020293709826/photo/1,https://twitter.com/dog_rates/status/784826020293709826/photo/1",13,10,Rusty,None,None,None,None,13.0,10.0,1.3,normal,December,Thursday,19,October,Saturday,18.0,54.0
553,804026241225523202,nan,nan,2016-11-30 18:16:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,nan,nan,,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13,10,Bo,None,None,None,None,13.0,10.0,1.3,normal,November,Wednesday,18,,,,
554,803773340896923648,nan,nan,2016-11-30 01:31:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,nan,nan,,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,Diogi,None,None,None,puppo,12.0,10.0,1.2,puppo,November,Wednesday,1,,,,
555,803692223237865472,nan,nan,2016-11-29 20:08:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,6.914168664520827e+17,4196983835.0,2016-01-25 00:26:41,"https://twitter.com/dog_rates/status/691416866452082688/photo/1,https://twitter.com/dog_rates/status/691416866452082688/photo/1",13,10,None,None,None,None,None,13.0,10.0,1.3,normal,November,Tuesday,20,January,Monday,0.0,309.0
556,803638050916102144,nan,nan,2016-11-29 16:33:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,nan,nan,,https://twitter.com/dog_rates/status/803638050916102144/video/1,13,10,None,None,None,pupper,None,13.0,10.0,1.3,pupper,November,Tuesday,16,,,,
557,803380650405482500,nan,nan,2016-11-28 23:30:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,nan,nan,,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,Sonny,None,None,None,None,12.0,10.0,1.2,normal,November,Monday,23,,,,
558,803321560782307329,nan,nan,2016-11-28 19:35:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb…,7.677549302664643e+17,4196983835.0,2016-08-22 16:06:54,https://twitter.com/dog_rates/status/767754930266464257/photo/1,11,10,Philbert,None,None,None,None,11.0,10.0,1.1,normal,November,Monday,19,August,Monday,16.0,98.0
559,803276597545603072,nan,nan,2016-11-28 16:37:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,nan,nan,,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,Winston,None,None,None,None,11.0,10.0,1.1,normal,November,Monday,16,,,,
560,802952499103731712,nan,nan,2016-11-27 19:09:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,nan,nan,,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,None,None,None,None,12.0,10.0,1.2,normal,November,Sunday,19,,,,
561,802624713319034886,nan,nan,2016-11-26 21:26:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: ""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",7.776842335402066e+17,4196983835.0,2016-09-19 01:42:24,"https://twitter.com/dog_rates/status/777684233540206592/photo/1,https://twitter.com/dog_rates/status/777684233540206592/photo/1",12,10,None,None,None,None,None,12.0,10.0,1.2,normal,November,Saturday,21,September,Monday,1.0,68.0
562,802600418706604034,nan,nan,2016-11-26 19:50:26,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,nan,nan,,https://vine.co/v/5FwUWjYaW0Y,11,10,Bailey,None,None,None,None,11.0,10.0,1.1,normal,November,Saturday,19,,,,
563,802572683846291456,nan,nan,2016-11-26 18:00:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,nan,nan,,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,None,None,None,None,12.0,10.0,1.2,normal,November,Saturday,18,,,,
564,802323869084381190,nan,nan,2016-11-26 01:31:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,nan,nan,,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13,10,Severus,None,None,None,None,13.0,10.0,1.3,normal,November,Saturday,1,,,,
565,802265048156610565,7.33109485275861e+17,4196983835.0,2016-11-25 21:37:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",nan,nan,,https://twitter.com/dog_rates/status/802265048156610565/photo/1,11,10,None,doggo,None,pupper,None,11.0,10.0,1.1,doggo,November,Friday,21,,,,
566,802247111496568832,nan,nan,2016-11-25 20:26:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,7.790560957887529e+17,4196983835.0,2016-09-22 20:33:42,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13,10,None,None,None,None,None,13.0,10.0,1.3,normal,November,Friday,20,September,Thursday,20.0,63.0
567,802239329049477120,nan,nan,2016-11-25 19:55:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,nan,nan,,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12,10,Loki,None,None,None,puppo,12.0,10.0,1.2,puppo,November,Friday,19,,,,
568,802185808107208704,nan,nan,2016-11-25 16:22:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChinoChinako: They're good products, Brent

Mug holds drinks; hoodie is comfy af. 13/10 

Puppy Aika h*cking agrees. @dog_rates https:/…",8.000650281163858e+17,24885566.0,2016-11-19 19:55:41,"https://twitter.com/ChinoChinako/status/800065028116385792/photo/1,https://twitter.com/ChinoChinako/status/800065028116385792/photo/1,https://twitter.com/ChinoChinako/status/800065028116385792/photo/1",13,10,None,None,None,None,None,13.0,10.0,1.3,normal,November,Friday,16,November,Saturday,19.0,5.0
569,801958328846974976,nan,nan,2016-11-25 01:18:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,nan,nan,,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,Ronnie,None,None,None,None,12.0,10.0,1.2,normal,November,Friday,1,,,,
570,801854953262350336,8.018543306724475e+17,11856342.0,2016-11-24 18:28:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,nan,nan,,,11,10,None,None,None,None,None,11.0,10.0,1.1,normal,November,Thursday,18,,,,
571,801538201127157760,nan,nan,2016-11-23 21:29:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,nan,nan,,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,None,None,None,None,12.0,10.0,1.2,normal,November,Wednesday,21,,,,
572,801285448605831168,nan,nan,2016-11-23 04:45:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oh h*ck 10/10 https://t.co/bC69RrW559,nan,nan,,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,None,None,None,None,None,10.0,10.0,1.0,normal,November,Wednesday,4,,,,
573,801167903437357056,nan,nan,2016-11-22 20:58:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,nan,nan,,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,None,None,None,None,13.0,10.0,1.3,normal,November,Tuesday,20,,,,
574,801127390143516673,nan,nan,2016-11-22 18:17:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://…,7.75733305207554e+17,4196983835.0,2016-09-13 16:30:07,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11,10,Anakin,doggo,None,None,None,11.0,10.0,1.1,doggo,November,Tuesday,18,September,Tuesday,16.0,70.0
575,801115127852503040,nan,nan,2016-11-22 17:28:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,nan,nan,,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,Bones,doggo,None,pupper,None,12.0,10.0,1.2,doggo,November,Tuesday,17,,,,
576,800859414831898624,8.008579544172626e+17,291859009.0,2016-11-22 00:32:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,nan,nan,,,11,10,None,doggo,None,None,None,11.0,10.0,1.1,doggo,November,Tuesday,0,,,,
577,800855607700029440,nan,nan,2016-11-22 00:17:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,8.008540229702861e+17,79923701.0,2016-11-22 00:10:52,"https://twitter.com/littlewiewel/status/800852955880628224,https://twitter.com/littlewiewel/status/800852955880628224",11,10,None,None,None,None,None,11.0,10.0,1.1,normal,November,Tuesday,0,November,Tuesday,0.0,0.0
578,800751577355128832,nan,nan,2016-11-21 17:23:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,nan,nan,,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12,10,Mauve,None,None,None,None,12.0,10.0,1.2,normal,November,Monday,17,,,,
